time,signal,type,entry,sl,tp,exit,pnl_raw,pnl_weighted,position,breakout_prob,reason,result,month
2025-03-22 20:10:00,LONG,STRONG,2003.66,1999.624142857143,2007.0232142857144,1999.624142857143,-0.2014242507639589,-0.20142425076395887,100,80,强突破,LOSS,2025-03
2025-03-23 02:10:00,LONG,STRONG,1992.99,1988.2125,1999.36,1999.36,0.3196202690429902,0.19177216142579412,60,40,放量趋势,WIN,2025-03
2025-03-23 03:40:00,LONG,STRONG,2007.4,2002.4487142857145,2011.5260714285714,2002.4487142857145,-0.2466516745185629,-0.2466516745185629,100,70,强突破,LOSS,2025-03
2025-03-23 07:50:00,LONG,STRONG,2010.4,2005.5155714285715,2014.4703571428572,2014.4703571428572,0.20246503894036605,0.20246503894036605,100,70,强突破,WIN,2025-03
2025-03-23 10:15:00,LONG,STRONG,2018.7,2014.124142857143,2022.5132142857144,2014.124142857143,-0.22667346028915156,-0.18133876823132122,80,60,强突破,LOSS,2025-03
2025-03-23 13:50:00,LONG,STRONG,2017.34,2012.3835714285713,2023.9485714285713,2012.3835714285713,-0.24569128512936145,-0.14741477107761689,60,40,放量趋势,LOSS,2025-03
2025-03-23 14:15:00,LONG,STRONG,2013.72,2008.53,2020.64,2008.53,-0.25773195876288935,-0.1546391752577336,60,50,放量趋势,LOSS,2025-03
2025-03-23 17:40:00,SHORT,STRONG,1990.12,1995.2992857142856,1983.2142857142856,1995.2992857142856,-0.260249920320669,-0.1561499521924014,60,50,强突破,LOSS,2025-03
2025-03-23 20:55:00,SHORT,STRONG,1992.51,1996.2154285714284,1989.422142857143,1989.422142857143,0.154973231896304,0.0929839391377824,60,50,强突破,WIN,2025-03
2025-03-23 21:10:00,SHORT,STRONG,1989.71,1993.6224285714286,1986.4496428571429,1986.4496428571429,0.16386092158441048,0.16386092158441048,100,80,强突破,WIN,2025-03
2025-03-23 22:40:00,SHORT,STRONG,1986.16,1990.9617142857144,1976.1564285714287,1990.9617142857144,-0.24175868438163578,-0.14505521062898147,60,25,强突破,LOSS,2025-03
2025-03-23 22:45:00,SHORT,STRONG,1982.82,1987.9722857142856,1972.0860714285714,1987.9722857142856,-0.2598463659982073,-0.15590781959892439,60,45,强突破,LOSS,2025-03
2025-03-24 01:00:00,SHORT,STRONG,1990.5,1998.282,1974.2875,1998.282,-0.3909570459683459,-0.23457422758100754,60,25,强突破,LOSS,2025-03
2025-03-24 01:25:00,SHORT,STRONG,1987.28,1994.8245714285713,1971.5621428571428,1994.8245714285713,-0.3796431015544522,-0.2277858609326713,60,35,放量趋势,LOSS,2025-03
2025-03-24 01:55:00,SHORT,STRONG,1980.76,1986.856857142857,1968.0582142857143,1986.856857142857,-0.30780393095867553,-0.18468235857520532,60,55,强突破,LOSS,2025-03
2025-03-24 04:00:00,LONG,STRONG,2017.08,2010.5322857142858,2030.7210714285713,2030.7210714285713,0.6762781559765315,0.40576689358591894,60,45,放量趋势,WIN,2025-03
2025-03-24 04:05:00,LONG,STRONG,2016.4,2009.6114285714286,2030.5428571428572,2030.5428571428572,0.7013914472751989,0.4208348683651193,60,55,放量趋势,WIN,2025-03
2025-03-24 04:35:00,LONG,STRONG,2023.9,2018.6380000000001,2034.8625,2034.8625,0.5416522555462159,0.3249913533277295,60,35,强突破,WIN,2025-03
2025-03-24 04:50:00,LONG,STRONG,2036.28,2030.3357142857142,2048.6639285714286,2048.6639285714286,0.6081643276675442,0.36489859660052654,60,45,强突破,WIN,2025-03
2025-03-24 04:55:00,LONG,STRONG,2040.45,2034.1337142857144,2053.6089285714284,2053.6089285714284,0.6449032601351812,0.38694195608110876,60,45,强突破,WIN,2025-03
2025-03-24 05:00:00,LONG,STRONG,2047.76,2040.9654285714287,2061.915357142857,2040.9654285714287,-0.33180506644193253,-0.19908303986515954,60,55,强突破,LOSS,2025-03
2025-03-24 06:05:00,LONG,STRONG,2067.6,2059.2625714285714,2084.969642857143,2084.969642857143,0.8400871956443672,0.5040523173866203,60,55,强突破,WIN,2025-03
2025-03-24 07:55:00,LONG,STRONG,2069.29,2063.8334285714286,2080.657857142857,2080.657857142857,0.5493602705689994,0.3296161623413996,60,25,放量趋势,WIN,2025-03
2025-03-24 08:15:00,LONG,STRONG,2080.98,2074.291714285714,2094.9139285714286,2094.9139285714286,0.6695849345706649,0.40175096074239897,60,45,强突破,WIN,2025-03
2025-03-24 08:20:00,LONG,STRONG,2084.09,2077.2414285714285,2098.3578571428575,2098.3578571428575,0.6846084930524755,0.4107650958314853,60,35,放量趋势,WIN,2025-03
2025-03-24 08:40:00,LONG,STRONG,2083.13,2076.0345714285713,2097.912142857143,2097.912142857143,0.7096121152853083,0.425767269171185,60,25,放量趋势,WIN,2025-03
2025-03-24 11:15:00,LONG,STRONG,2098.14,2092.1067857142857,2106.1842857142856,2092.1067857142857,-0.28755060604698285,-0.17253036362818971,60,50,放量趋势,LOSS,2025-03
2025-03-24 14:00:00,LONG,STRONG,2090.0,2083.017714285714,2104.546428571429,2083.017714285714,-0.33408065618592386,-0.20044839371155432,60,25,强突破,LOSS,2025-03
2025-03-24 14:05:00,LONG,STRONG,2092.25,2084.713142857143,2107.951785714286,2084.713142857143,-0.3602273697147624,-0.21613642182885745,60,25,强突破,LOSS,2025-03
2025-03-24 14:10:00,LONG,STRONG,2092.96,2085.311714285714,2108.8939285714287,2085.311714285714,-0.3654291393187627,-0.21925748359125763,60,25,放量趋势,LOSS,2025-03
2025-03-24 14:15:00,LONG,STRONG,2098.42,2090.098,2115.7575,2090.098,-0.39658409660602334,-0.237950457963614,60,45,强突破,LOSS,2025-03
2025-03-24 14:20:00,LONG,STRONG,2095.84,2087.057714285714,2114.136428571429,2087.057714285714,-0.41903416836619156,-0.2514205010197149,60,45,放量趋势,LOSS,2025-03
2025-03-24 14:25:00,LONG,STRONG,2087.01,2077.6422857142857,2106.526071428572,2077.6422857142857,-0.44885814086729603,-0.2693148845203776,60,25,放量趋势,LOSS,2025-03
2025-03-24 16:05:00,LONG,STRONG,2089.95,2084.3425714285713,2101.6321428571428,2084.3425714285713,-0.26830443653812297,-0.1609826619228738,60,35,放量趋势,LOSS,2025-03
2025-03-24 17:50:00,LONG,STRONG,2086.98,2081.6802857142857,2098.0210714285713,2081.6802857142857,-0.25394178601205303,-0.1523650716072318,60,55,放量趋势,LOSS,2025-03
2025-03-24 18:45:00,LONG,STRONG,2093.94,2088.059142857143,2106.1917857142857,2088.059142857143,-0.2808512728567756,-0.16851076371406534,60,15,放量趋势,LOSS,2025-03
2025-03-24 18:50:00,LONG,STRONG,2098.1,2091.788857142857,2111.2482142857143,2091.788857142857,-0.30080276712944287,-0.18048166027766574,60,45,强突破,LOSS,2025-03
2025-03-24 19:00:00,LONG,STRONG,2091.87,2085.9591428571425,2104.1842857142856,2085.9591428571425,-0.2825633114322289,-0.16953798685933733,60,25,放量趋势,LOSS,2025-03
2025-03-24 23:55:00,LONG,STRONG,2081.16,2075.6946428571428,2088.4471428571424,2088.4471428571424,0.35014813167380204,0.21008887900428122,60,50,放量趋势,WIN,2025-03
2025-03-25 00:05:00,LONG,STRONG,2085.7,2080.3797142857143,2096.783928571428,2096.783928571428,0.5314248727730864,0.3188549236638518,60,45,强突破,WIN,2025-03
2025-03-25 00:20:00,LONG,STRONG,2094.22,2088.460857142857,2106.218214285714,2088.460857142857,-0.2750018076965508,-0.16500108461793048,60,45,强突破,LOSS,2025-03
2025-03-25 00:25:00,LONG,STRONG,2087.09,2080.9408571428576,2099.9007142857145,2080.9408571428576,-0.29462758468214495,-0.17677655080928698,60,25,放量趋势,LOSS,2025-03
2025-03-25 03:15:00,SHORT,STRONG,2053.72,2059.182571428571,2042.3396428571427,2042.3396428571427,0.5541338226660434,0.332480293599626,60,25,强突破,WIN,2025-03
2025-03-25 03:20:00,SHORT,STRONG,2053.1,2058.8779999999997,2041.0625,2041.0625,0.58630850908382,0.35178510545029207,60,35,放量趋势,WIN,2025-03
2025-03-25 03:30:00,SHORT,STRONG,2049.2,2055.062857142857,2036.9857142857143,2036.9857142857143,0.5960514207634956,0.35763085245809734,60,45,放量趋势,WIN,2025-03
2025-03-25 03:35:00,SHORT,STRONG,2045.88,2051.909142857143,2033.3192857142858,2051.909142857143,-0.29469679830403966,-0.23575743864323173,80,65,强突破,LOSS,2025-03
2025-03-25 04:00:00,SHORT,STRONG,2042.6,2048.966857142857,2029.3357142857142,2048.966857142857,-0.3117035710788722,-0.18702214264732334,60,45,放量趋势,LOSS,2025-03
2025-03-25 04:05:00,SHORT,STRONG,2047.15,2053.964285714286,2032.9535714285716,2053.964285714286,-0.33286694742865386,-0.19972016845719232,60,35,放量趋势,LOSS,2025-03
2025-03-25 04:25:00,SHORT,STRONG,2043.69,2050.2137142857146,2030.0989285714286,2050.2137142857146,-0.31921251685502716,-0.19152751011301627,60,25,放量趋势,LOSS,2025-03
2025-03-25 13:30:00,LONG,STRONG,2075.14,2070.063142857143,2085.716785714286,2070.063142857143,-0.24465130751935193,-0.14679078451161115,60,35,强突破,LOSS,2025-03
2025-03-25 19:30:00,LONG,STRONG,2071.96,2065.8625,2080.0899999999997,2080.0899999999997,0.39238209231836785,0.23542925539102072,60,30,放量趋势,WIN,2025-03
2025-03-25 19:35:00,LONG,STRONG,2072.7,2067.5699999999997,2083.3875,2083.3875,0.5156317846287451,0.3093790707772471,60,25,放量趋势,WIN,2025-03
2025-03-25 19:40:00,LONG,STRONG,2074.78,2069.7357142857145,2085.2889285714286,2069.7357142857145,-0.24312388370264348,-0.1458743302215861,60,25,放量趋势,LOSS,2025-03
2025-03-25 19:45:00,LONG,STRONG,2078.0,2072.948,2088.525,2072.948,-0.2431183830606417,-0.14587102983638503,60,45,强突破,LOSS,2025-03
2025-03-25 20:05:00,LONG,STRONG,2078.7,2073.1611428571427,2090.2392857142854,2073.1611428571427,-0.26645774488175633,-0.15987464692905382,60,45,放量趋势,LOSS,2025-03
2025-03-26 01:20:00,LONG,STRONG,2074.37,2068.4064285714285,2082.3214285714284,2068.4064285714285,-0.28748831831213395,-0.17249299098728038,60,40,放量趋势,LOSS,2025-03
2025-03-26 01:30:00,LONG,STRONG,2077.2,2071.1892857142857,2085.2142857142853,2071.1892857142857,-0.28936617974745477,-0.2314929437979638,80,60,强突破,LOSS,2025-03
2025-03-26 02:45:00,SHORT,STRONG,2054.79,2060.6207142857143,2047.0157142857142,2047.0157142857142,0.3783494037972603,0.30267952303780826,80,60,强突破,WIN,2025-03
2025-03-26 02:55:00,SHORT,STRONG,2048.7,2053.6242857142856,2038.4410714285711,2053.6242857142856,-0.24036148358890105,-0.14421689015334063,60,55,强突破,LOSS,2025-03
2025-03-26 03:35:00,SHORT,STRONG,2047.06,2052.6882142857144,2039.555714285714,2052.6882142857144,-0.2749413444507939,-0.2199530755606351,80,60,放量趋势,LOSS,2025-03
2025-03-26 03:40:00,SHORT,STRONG,2044.65,2050.301785714286,2037.1142857142856,2050.301785714286,-0.276418248320533,-0.16585094899231984,60,50,强突破,LOSS,2025-03
2025-03-26 09:20:00,SHORT,STRONG,2059.37,2064.0049999999997,2053.19,2064.0049999999997,-0.22506883173008074,-0.13504129903804846,60,50,强突破,LOSS,2025-03
2025-03-26 10:45:00,LONG,STRONG,2075.02,2069.6534285714283,2079.492142857143,2069.6534285714283,-0.2586274555701468,-0.2586274555701468,100,70,强突破,LOSS,2025-03
2025-03-26 11:10:00,LONG,STRONG,2074.5,2069.6560714285715,2080.9585714285713,2069.6560714285715,-0.2334986055159546,-0.14009916330957276,60,50,放量趋势,LOSS,2025-03
2025-03-26 13:30:00,SHORT,STRONG,2049.43,2054.835357142857,2042.222857142857,2054.835357142857,-0.26374929335752656,-0.21099943468602123,80,60,强突破,LOSS,2025-03
2025-03-26 13:35:00,SHORT,STRONG,2054.57,2060.4167857142857,2046.774285714286,2046.774285714286,0.37943288793831365,0.3035463103506509,80,60,放量趋势,WIN,2025-03
2025-03-26 13:40:00,SHORT,STRONG,2054.49,2060.518928571428,2046.4514285714283,2046.4514285714283,0.3912684621765723,0.23476107730594337,60,40,放量趋势,WIN,2025-03
2025-03-26 13:50:00,SHORT,STRONG,2039.31,2045.7171428571428,2025.9617857142857,2025.9617857142857,0.654545620122209,0.3927273720733254,60,55,强突破,WIN,2025-03
2025-03-26 13:55:00,SHORT,STRONG,2028.5,2035.5757142857144,2013.7589285714284,2035.5757142857144,-0.3488150991232148,-0.27905207929857184,80,65,强突破,LOSS,2025-03
2025-03-26 14:00:00,SHORT,STRONG,2034.76,2042.6971428571428,2018.2242857142858,2018.2242857142858,0.8126616547265634,0.48759699283593805,60,35,放量趋势,WIN,2025-03
2025-03-26 14:20:00,SHORT,STRONG,2010.71,2020.747142857143,1989.7992857142856,2020.747142857143,-0.4991840124703688,-0.399347209976295,80,65,强突破,LOSS,2025-03
2025-03-26 17:25:00,SHORT,STRONG,2009.83,2015.3671428571429,1998.2942857142857,1998.2942857142857,0.5739646778938627,0.34437880673631766,60,15,放量趋势,WIN,2025-03
2025-03-26 18:55:00,SHORT,STRONG,1994.64,1999.6877142857143,1984.1239285714287,1984.1239285714287,0.527216511679873,0.31632990700792385,60,55,强突破,WIN,2025-03
2025-03-26 19:00:00,SHORT,STRONG,1993.88,1999.0468571428573,1983.1157142857144,1983.1157142857144,0.5398662765204393,0.3239197659122636,60,35,放量趋势,WIN,2025-03
2025-03-26 19:05:00,SHORT,STRONG,1989.36,1995.0042857142855,1977.6010714285712,1995.0042857142855,-0.28372369577580814,-0.1702342174654849,60,55,强突破,LOSS,2025-03
2025-03-26 19:10:00,SHORT,STRONG,1984.8,1990.6054285714285,1972.705357142857,1990.6054285714285,-0.2924943859043023,-0.1754966315425814,60,45,强突破,LOSS,2025-03
2025-03-26 22:10:00,SHORT,STRONG,2001.09,2006.922857142857,1988.9382142857141,2006.922857142857,-0.29148399836375005,-0.17489039901825001,60,25,放量趋势,LOSS,2025-03
2025-03-26 22:25:00,SHORT,STRONG,1998.33,2004.4131428571427,1985.6567857142857,2004.4131428571427,-0.30441132631461143,-0.18264679578876686,60,25,放量趋势,LOSS,2025-03
2025-03-27 09:50:00,LONG,STRONG,2030.32,2025.3860714285713,2036.8985714285714,2025.3860714285713,-0.24301236117600294,-0.14580741670560177,60,40,强突破,LOSS,2025-03
2025-03-27 09:55:00,LONG,STRONG,2028.8,2023.7642857142857,2035.5142857142857,2035.5142857142857,0.33094862550698834,0.198569175304193,60,30,放量趋势,WIN,2025-03
2025-03-27 10:05:00,LONG,STRONG,2034.41,2029.2157142857143,2041.3357142857144,2029.2157142857143,-0.25532147965679475,-0.20425718372543578,80,60,强突破,LOSS,2025-03
2025-03-27 10:10:00,LONG,STRONG,2033.59,2028.560714285714,2040.2957142857142,2028.560714285714,-0.24731070246636905,-0.14838642147982142,60,50,放量趋势,LOSS,2025-03
2025-03-27 10:15:00,LONG,STRONG,2032.18,2027.0725,2038.99,2027.0725,-0.2513310828765204,-0.2513310828765204,100,70,放量趋势,LOSS,2025-03
2025-03-27 12:30:00,SHORT,STRONG,2017.84,2023.144857142857,2006.7882142857143,2023.144857142857,-0.26289780868934826,-0.15773868521360895,60,35,放量趋势,LOSS,2025-03
2025-03-27 13:20:00,SHORT,STRONG,2005.4,2010.836,1994.075,1994.075,0.5647252418470152,0.33883514510820917,60,45,强突破,WIN,2025-03
2025-03-27 13:25:00,SHORT,STRONG,2008.01,2013.8805714285713,1995.7796428571428,1995.7796428571428,0.609078497759334,0.3654470986556004,60,45,放量趋势,WIN,2025-03
2025-03-27 13:30:00,SHORT,STRONG,1996.7,2003.846,1981.8125,2003.846,-0.35789051935693683,-0.2147343116141621,60,55,强突破,LOSS,2025-03
2025-03-27 13:35:00,SHORT,STRONG,1988.3,1996.1694285714286,1971.9053571428572,1996.1694285714286,-0.3957867812416975,-0.23747206874501853,60,45,强突破,LOSS,2025-03
2025-03-27 13:40:00,SHORT,STRONG,1991.68,1999.3934285714286,1975.610357142857,1999.3934285714286,-0.3872825238707269,-0.23236951432243613,60,35,放量趋势,LOSS,2025-03
2025-03-27 13:50:00,SHORT,STRONG,2000.58,2008.4065714285714,1984.2746428571427,2008.4065714285714,-0.3912151190440507,-0.2347290714264304,60,25,放量趋势,LOSS,2025-03
2025-03-27 14:05:00,SHORT,STRONG,2000.43,2009.478,1981.5800000000002,2009.478,-0.45230275490769495,-0.27138165294461697,60,35,放量趋势,LOSS,2025-03
2025-03-27 17:35:00,SHORT,STRONG,1999.33,2004.8011428571428,1987.9317857142855,2004.8011428571428,-0.2736488152102416,-0.16418928912614497,60,45,强突破,LOSS,2025-03
2025-03-27 17:40:00,SHORT,STRONG,2001.11,2006.5142857142857,1989.8510714285712,2006.5142857142857,-0.2700643999723071,-0.16203863998338425,60,15,放量趋势,LOSS,2025-03
2025-03-27 19:50:00,SHORT,STRONG,2006.61,2011.7657142857142,1999.7357142857143,2011.7657142857142,-0.25693653902424185,-0.20554923121939347,80,60,放量趋势,LOSS,2025-03
2025-03-27 20:30:00,SHORT,STRONG,2008.65,2014.1132142857143,2001.3657142857144,2014.1132142857143,-0.27198438183427825,-0.16319062910056695,60,50,放量趋势,LOSS,2025-03
2025-03-27 23:10:00,SHORT,STRONG,2000.66,2005.1445714285715,1996.9228571428573,2005.1445714285715,-0.2241546004104331,-0.2241546004104331,100,70,强突破,LOSS,2025-03
2025-03-28 00:05:00,SHORT,STRONG,1997.43,2002.0532142857144,1991.2657142857145,2002.0532142857144,-0.23145813799303663,-0.1851665103944293,80,60,强突破,LOSS,2025-03
2025-03-28 00:25:00,SHORT,STRONG,1995.56,2000.6874285714284,1991.2871428571427,2000.6874285714284,-0.2569418394550142,-0.20555347156401138,80,60,强突破,LOSS,2025-03
2025-03-28 00:30:00,SHORT,STRONG,1992.99,1997.6475,1986.78,1997.6475,-0.23369409781283534,-0.1402164586877012,60,50,强突破,LOSS,2025-03
2025-03-28 03:05:00,SHORT,STRONG,2001.88,2006.6997142857144,1991.8389285714286,1991.8389285714286,0.5015820842693623,0.3009492505616174,60,25,强突破,WIN,2025-03
2025-03-28 03:10:00,SHORT,STRONG,2001.01,2005.8442857142857,1990.9385714285713,1990.9385714285713,0.5033172533584874,0.30199035201509244,60,35,强突破,WIN,2025-03
2025-03-28 03:15:00,SHORT,STRONG,1999.07,2004.020857142857,1988.7557142857142,2004.020857142857,-0.24765801812128155,-0.14859481087276893,60,25,放量趋势,LOSS,2025-03
2025-03-28 03:25:00,SHORT,STRONG,1995.48,2000.3245714285715,1985.3871428571429,2000.3245714285715,-0.24277724800907544,-0.14566634880544527,60,45,强突破,LOSS,2025-03
2025-03-28 04:30:00,SHORT,STRONG,1990.12,1995.202,1979.5324999999998,1979.5324999999998,0.5320030952907409,0.3192018571744445,60,45,强突破,WIN,2025-03
2025-03-28 04:35:00,SHORT,STRONG,1978.05,1984.536,1964.5375,1964.5375,0.6831222668789992,0.4098733601273995,60,55,强突破,WIN,2025-03
2025-03-28 04:40:00,SHORT,STRONG,1937.4,1950.18,1910.775,1910.775,1.3742644781666151,1.099411582533292,80,65,强突破,WIN,2025-03
2025-03-28 07:40:00,SHORT,STRONG,1906.2,1912.89,1892.2625,1912.89,-0.35096002518099123,-0.21057601510859475,60,55,强突破,LOSS,2025-03
2025-03-28 07:45:00,SHORT,STRONG,1909.81,1916.6714285714286,1895.515357142857,1916.6714285714286,-0.35927283716331115,-0.21556370229798671,60,25,放量趋势,LOSS,2025-03
2025-03-28 12:30:00,SHORT,STRONG,1885.41,1898.286,1858.585,1898.286,-0.6829283816252155,-0.40975702897512933,60,45,放量趋势,LOSS,2025-03
2025-03-28 14:15:00,SHORT,STRONG,1881.87,1889.665714285714,1865.6289285714283,1889.665714285714,-0.4142536033686818,-0.24855216202120908,60,45,放量趋势,LOSS,2025-03
2025-03-28 14:20:00,SHORT,STRONG,1889.6,1897.4934285714285,1873.155357142857,1873.155357142857,0.8702711080198445,0.5221626648119068,60,45,放量趋势,WIN,2025-03
2025-03-28 14:30:00,SHORT,STRONG,1888.04,1896.1005714285714,1871.2471428571428,1871.2471428571428,0.8894333352501643,0.5336600011500986,60,15,放量趋势,WIN,2025-03
2025-03-28 14:35:00,SHORT,STRONG,1891.6,1900.0402857142856,1874.0160714285712,1874.0160714285712,0.9295796453493717,0.557747787209623,60,15,放量趋势,WIN,2025-03
2025-03-28 15:50:00,SHORT,STRONG,1874.37,1881.5657142857142,1859.3789285714283,1881.5657142857142,-0.3839004191122512,-0.2303402514673507,60,25,强突破,LOSS,2025-03
2025-03-28 16:15:00,SHORT,STRONG,1867.5,1875.4105714285715,1851.0196428571428,1875.4105714285715,-0.42359150889271907,-0.25415490533563145,60,35,放量趋势,LOSS,2025-03
2025-03-29 02:55:00,SHORT,STRONG,1895.14,1899.957142857143,1885.1042857142859,1899.957142857143,-0.2541840105291918,-0.15251040631751508,60,35,强突破,LOSS,2025-03
2025-03-29 03:05:00,SHORT,STRONG,1890.59,1896.1631428571427,1878.9792857142857,1896.1631428571427,-0.2947832611588332,-0.17686995669529992,60,45,强突破,LOSS,2025-03
2025-03-29 04:45:00,SHORT,STRONG,1892.39,1897.4364285714287,1885.6614285714288,1885.6614285714288,0.3555594475013758,0.35555944750137575,100,70,强突破,WIN,2025-03
2025-03-29 04:50:00,SHORT,STRONG,1892.36,1897.6046428571428,1885.3671428571427,1885.3671428571427,0.36953101644809905,0.29562481315847927,80,60,放量趋势,WIN,2025-03
2025-03-29 04:55:00,SHORT,STRONG,1894.85,1900.0185714285712,1887.9585714285713,1887.9585714285713,0.3636925651860889,0.21821553911165334,60,50,放量趋势,WIN,2025-03
2025-03-29 05:00:00,SHORT,STRONG,1891.09,1896.3914285714286,1884.0214285714285,1884.0214285714285,0.37378292035658967,0.22426975221395382,60,50,放量趋势,WIN,2025-03
2025-03-29 05:20:00,SHORT,STRONG,1887.72,1893.117857142857,1880.5228571428572,1880.5228571428572,0.3812611434504486,0.22875668607026917,60,50,强突破,WIN,2025-03
2025-03-29 08:10:00,SHORT,STRONG,1881.73,1886.44,1871.9175,1886.44,-0.2503015841805167,-0.15018095050831,60,15,放量趋势,LOSS,2025-03
2025-03-29 09:40:00,SHORT,STRONG,1865.8,1871.1089285714286,1858.7214285714285,1871.1089285714286,-0.2845389951457082,-0.2845389951457082,100,80,强突破,LOSS,2025-03
