timestamp,open,high,low,close,volume,datetime
1745559000000,1768.64,1769.0,1763.0,1765.05,2084.543269,2025-04-25 05:30:00
1745559900000,1765.17,1768.27,1764.77,1767.29,655.000793,2025-04-25 05:45:00
1745560800000,1767.37,1774.96,1765.67,1772.01,1886.659381,2025-04-25 06:00:00
1745561700000,1772.01,1775.4,1768.1,1774.79,1195.603501,2025-04-25 06:15:00
1745562600000,1774.79,1778.89,1773.22,1774.61,1445.592692,2025-04-25 06:30:00
1745563500000,1774.6,1780.3,1771.85,1776.76,3648.039165,2025-04-25 06:45:00
1745564400000,1776.79,1781.75,1774.6,1774.77,2702.774771,2025-04-25 07:00:00
1745565300000,1774.76,1777.68,1769.96,1771.9,2352.202671,2025-04-25 07:15:00
1745566200000,1771.89,1776.29,1770.36,1773.0,2702.403632,2025-04-25 07:30:00
1745567100000,1773.01,1777.65,1770.6,1777.05,2381.122295,2025-04-25 07:45:00
1745568000000,1777.05,1778.7,1772.14,1773.15,3013.555361,2025-04-25 08:00:00
1745568900000,1773.15,1778.2,1772.55,1777.09,2662.286113,2025-04-25 08:15:00
1745569800000,1777.09,1777.19,1772.93,1774.76,1073.819834,2025-04-25 08:30:00
1745570700000,1774.75,1778.23,1773.1,1774.9,1757.791193,2025-04-25 08:45:00
1745571600000,1774.89,1775.2,1764.29,1771.75,4259.578858,2025-04-25 09:00:00
1745572500000,1771.61,1773.95,1766.73,1773.5,1728.326402,2025-04-25 09:15:00
1745573400000,1773.49,1777.39,1773.05,1774.9,1292.633568,2025-04-25 09:30:00
1745574300000,1774.9,1793.59,1774.9,1788.01,5604.73889,2025-04-25 09:45:00
1745575200000,1788.01,1791.74,1778.09,1784.0,6064.898048,2025-04-25 10:00:00
1745576100000,1784.13,1790.59,1780.24,1780.99,2894.936376,2025-04-25 10:15:00
1745577000000,1781.0,1782.49,1772.5,1774.01,2074.158701,2025-04-25 10:30:00
1745577900000,1774.01,1776.4,1768.91,1771.74,1756.819792,2025-04-25 10:45:00
1745578800000,1771.61,1784.56,1771.6,1784.06,1533.829171,2025-04-25 11:00:00
1745579700000,1784.06,1788.0,1782.37,1785.78,1895.912965,2025-04-25 11:15:00
1745580600000,1785.6,1786.23,1780.08,1781.62,1673.370596,2025-04-25 11:30:00
1745581500000,1781.61,1790.35,1781.1,1790.28,1704.692872,2025-04-25 11:45:00
1745582400000,1790.25,1803.27,1785.01,1796.3,5345.3626,2025-04-25 12:00:00
1745583300000,1796.3,1798.5,1783.48,1786.69,4084.567285,2025-04-25 12:15:00
1745584200000,1786.44,1791.99,1784.28,1789.99,1348.048454,2025-04-25 12:30:00
1745585100000,1789.99,1790.2,1770.81,1772.8,6614.158042,2025-04-25 12:45:00
1745586000000,1773.17,1779.49,1769.24,1773.37,3386.501704,2025-04-25 13:00:00
1745586900000,1773.44,1776.21,1764.87,1766.5,1988.779866,2025-04-25 13:15:00
1745587800000,1766.49,1775.49,1757.22,1772.14,8004.878786,2025-04-25 13:30:00
1745588700000,1772.1,1776.69,1764.9,1769.37,5104.191458,2025-04-25 13:45:00
1745589600000,1769.36,1789.07,1767.89,1789.06,4659.763785,2025-04-25 14:00:00
1745590500000,1789.06,1790.37,1772.84,1775.19,4237.861984,2025-04-25 14:15:00
1745591400000,1775.01,1794.63,1771.26,1791.91,2690.654807,2025-04-25 14:30:00
1745592300000,1791.85,1814.23,1789.62,1808.38,15113.698725,2025-04-25 14:45:00
1745593200000,1808.4,1814.19,1802.3,1806.75,5457.319202,2025-04-25 15:00:00
1745594100000,1806.8,1827.58,1801.11,1814.61,11045.474261,2025-04-25 15:15:00
1745595000000,1814.61,1825.0,1805.56,1808.4,7081.800765,2025-04-25 15:30:00
1745595900000,1808.4,1812.24,1804.17,1806.41,1973.506028,2025-04-25 15:45:00
1745596800000,1806.41,1809.5,1793.08,1793.66,2572.364637,2025-04-25 16:00:00
1745597700000,1793.8,1799.39,1788.14,1799.18,2392.578499,2025-04-25 16:15:00
1745598600000,1799.18,1803.88,1795.81,1803.87,1331.223516,2025-04-25 16:30:00
1745599500000,1803.88,1804.39,1797.2,1801.91,1121.229985,2025-04-25 16:45:00
1745600400000,1801.9,1806.65,1800.91,1804.79,980.777967,2025-04-25 17:00:00
1745601300000,1804.79,1810.9,1803.48,1806.5,834.838913,2025-04-25 17:15:00
1745602200000,1806.66,1806.66,1785.41,1791.31,2902.326236,2025-04-25 17:30:00
1745603100000,1791.47,1792.64,1782.56,1785.93,3121.134269,2025-04-25 17:45:00
1745604000000,1785.93,1793.54,1785.82,1792.61,603.668242,2025-04-25 18:00:00
1745604900000,1792.6,1796.54,1791.34,1796.03,750.274552,2025-04-25 18:15:00
1745605800000,1796.11,1803.16,1795.73,1802.69,1152.072291,2025-04-25 18:30:00
1745606700000,1802.49,1803.2,1795.05,1796.33,745.268146,2025-04-25 18:45:00
1745607600000,1796.33,1800.85,1791.69,1792.63,817.041209,2025-04-25 19:00:00
1745608500000,1792.64,1800.5,1792.44,1799.35,701.244729,2025-04-25 19:15:00
1745609400000,1799.38,1799.38,1792.84,1796.85,571.832096,2025-04-25 19:30:00
1745610300000,1797.0,1803.04,1792.26,1802.39,685.41884,2025-04-25 19:45:00
1745611200000,1802.39,1804.53,1799.32,1800.7,699.696728,2025-04-25 20:00:00
1745612100000,1800.63,1806.27,1797.78,1797.89,975.333258,2025-04-25 20:15:00
1745613000000,1797.89,1801.79,1792.24,1792.4,868.706011,2025-04-25 20:30:00
1745613900000,1792.63,1801.2,1792.63,1798.31,488.2286,2025-04-25 20:45:00
1745614800000,1798.3,1809.63,1796.57,1803.25,2146.296423,2025-04-25 21:00:00
1745615700000,1803.28,1803.89,1794.55,1794.9,2059.463031,2025-04-25 21:15:00
1745616600000,1794.91,1800.46,1794.11,1797.93,654.58897,2025-04-25 21:30:00
1745617500000,1798.0,1798.62,1785.42,1789.9,2065.683404,2025-04-25 21:45:00
1745618400000,1789.91,1793.64,1789.6,1791.06,353.318066,2025-04-25 22:00:00
1745619300000,1791.06,1795.86,1788.6,1794.0,666.138425,2025-04-25 22:15:00
1745620200000,1793.97,1799.77,1793.97,1798.97,530.250702,2025-04-25 22:30:00
1745621100000,1798.96,1799.67,1794.38,1795.82,1764.580974,2025-04-25 22:45:00
1745622000000,1795.83,1798.87,1792.28,1795.59,633.56333,2025-04-25 23:00:00
1745622900000,1795.6,1795.6,1788.81,1790.55,691.098643,2025-04-25 23:15:00
1745623800000,1790.67,1790.67,1786.33,1788.74,1052.467345,2025-04-25 23:30:00
1745624700000,1788.61,1789.08,1783.93,1784.46,882.693473,2025-04-25 23:45:00
1745625600000,1784.6,1793.45,1784.6,1792.01,933.571717,2025-04-26 00:00:00
1745626500000,1792.0,1795.29,1788.43,1791.05,778.113024,2025-04-26 00:15:00
1745627400000,1790.96,1794.0,1786.21,1793.54,1617.81477,2025-04-26 00:30:00
1745628300000,1793.38,1798.95,1793.09,1796.8,1275.472643,2025-04-26 00:45:00
1745629200000,1796.8,1797.42,1791.6,1795.63,929.495721,2025-04-26 01:00:00
1745630100000,1795.66,1807.05,1795.11,1803.0,1322.380752,2025-04-26 01:15:00
1745631000000,1803.0,1815.91,1803.0,1809.38,1537.411708,2025-04-26 01:30:00
1745631900000,1809.39,1809.89,1803.98,1807.29,882.724028,2025-04-26 01:45:00
1745632800000,1807.29,1808.8,1801.55,1803.64,1425.488589,2025-04-26 02:00:00
1745633700000,1803.64,1807.0,1802.81,1805.91,754.916365,2025-04-26 02:15:00
1745634600000,1805.86,1814.93,1804.04,1812.7,1343.059002,2025-04-26 02:30:00
1745635500000,1812.7,1815.32,1807.35,1808.15,1025.421885,2025-04-26 02:45:00
1745636400000,1808.15,1810.29,1805.13,1808.0,1256.93536,2025-04-26 03:00:00
1745637300000,1808.0,1808.0,1792.96,1794.81,1961.570953,2025-04-26 03:15:00
1745638200000,1794.81,1798.13,1793.86,1797.11,921.550338,2025-04-26 03:30:00
1745639100000,1797.03,1800.04,1794.16,1797.6,761.181704,2025-04-26 03:45:00
1745640000000,1797.59,1799.13,1795.2,1799.13,926.40881,2025-04-26 04:00:00
1745640900000,1799.13,1800.92,1794.06,1794.81,639.190862,2025-04-26 04:15:00
1745641800000,1794.8,1795.5,1790.29,1795.0,1041.629493,2025-04-26 04:30:00
1745642700000,1795.2,1795.6,1790.97,1791.84,967.173943,2025-04-26 04:45:00
1745643600000,1791.81,1794.2,1788.74,1791.57,737.211616,2025-04-26 05:00:00
1745644500000,1791.79,1795.31,1789.1,1794.94,784.553029,2025-04-26 05:15:00
1745645400000,1794.81,1797.08,1792.78,1795.84,653.173306,2025-04-26 05:30:00
1745646300000,1795.74,1798.0,1794.49,1794.51,511.943468,2025-04-26 05:45:00
1745647200000,1794.51,1797.64,1793.91,1797.24,310.394757,2025-04-26 06:00:00
1745648100000,1797.24,1797.39,1795.0,1796.44,214.68713,2025-04-26 06:15:00
1745649000000,1796.44,1803.65,1795.84,1803.34,823.833541,2025-04-26 06:30:00
1745649900000,1803.33,1807.39,1802.0,1803.09,966.799015,2025-04-26 06:45:00
1745650800000,1803.1,1810.61,1802.76,1808.37,1569.388842,2025-04-26 07:00:00
1745651700000,1808.37,1810.79,1805.65,1806.6,1304.26512,2025-04-26 07:15:00
1745652600000,1806.53,1807.84,1803.61,1803.81,478.979661,2025-04-26 07:30:00
1745653500000,1803.8,1807.66,1800.0,1800.38,1041.799926,2025-04-26 07:45:00
1745654400000,1800.39,1803.77,1798.31,1803.29,755.365323,2025-04-26 08:00:00
1745655300000,1803.29,1841.25,1803.29,1828.4,8514.770283,2025-04-26 08:15:00
1745656200000,1828.55,1830.5,1807.67,1813.12,6665.632491,2025-04-26 08:30:00
1745657100000,1813.08,1814.15,1800.61,1806.49,4818.030847,2025-04-26 08:45:00
1745658000000,1806.49,1812.0,1799.59,1811.7,3892.739398,2025-04-26 09:00:00
1745658900000,1811.69,1815.67,1806.03,1807.56,1810.240918,2025-04-26 09:15:00
1745659800000,1807.57,1807.69,1793.09,1798.91,3329.739662,2025-04-26 09:30:00
1745660700000,1798.8,1803.6,1796.24,1803.45,2221.353585,2025-04-26 09:45:00
1745661600000,1803.58,1811.16,1801.23,1804.1,853.679154,2025-04-26 10:00:00
1745662500000,1804.1,1809.87,1803.46,1806.49,846.529981,2025-04-26 10:15:00
1745663400000,1806.49,1810.8,1805.49,1809.6,629.413184,2025-04-26 10:30:00
1745664300000,1809.62,1809.98,1803.27,1803.91,1215.992639,2025-04-26 10:45:00
1745665200000,1803.91,1806.55,1798.48,1799.19,1834.03826,2025-04-26 11:00:00
1745666100000,1799.19,1802.13,1792.5,1793.29,2827.954767,2025-04-26 11:15:00
1745667000000,1793.3,1797.97,1784.59,1788.0,3011.964611,2025-04-26 11:30:00
1745667900000,1788.01,1790.28,1779.21,1785.91,2855.333888,2025-04-26 11:45:00
1745668800000,1785.91,1795.23,1784.48,1791.91,4658.557739,2025-04-26 12:00:00
1745669700000,1791.93,1799.46,1789.01,1797.53,1518.350749,2025-04-26 12:15:00
1745670600000,1797.4,1798.2,1793.6,1795.0,998.822152,2025-04-26 12:30:00
1745671500000,1795.0,1796.95,1791.76,1791.8,938.552076,2025-04-26 12:45:00
1745672400000,1791.74,1795.45,1790.85,1792.39,1193.626905,2025-04-26 13:00:00
1745673300000,1792.39,1794.69,1787.84,1788.21,882.021792,2025-04-26 13:15:00
1745674200000,1788.2,1791.7,1784.41,1785.48,1398.961954,2025-04-26 13:30:00
1745675100000,1785.47,1790.59,1780.03,1790.46,2138.615844,2025-04-26 13:45:00
1745676000000,1790.57,1791.49,1785.01,1790.8,623.485637,2025-04-26 14:00:00
1745676900000,1790.79,1793.16,1785.68,1792.69,929.966947,2025-04-26 14:15:00
1745677800000,1792.69,1796.58,1790.91,1793.71,830.457377,2025-04-26 14:30:00
1745678700000,1793.66,1796.97,1791.62,1792.27,852.392557,2025-04-26 14:45:00
1745679600000,1792.27,1798.22,1792.2,1796.33,1001.752483,2025-04-26 15:00:00
1745680500000,1796.32,1804.36,1796.32,1802.5,2513.179532,2025-04-26 15:15:00
1745681400000,1802.49,1802.89,1797.8,1800.15,1007.075845,2025-04-26 15:30:00
1745682300000,1800.12,1804.3,1798.01,1800.25,831.253905,2025-04-26 15:45:00
1745683200000,1800.24,1800.35,1796.4,1799.35,529.528173,2025-04-26 16:00:00
1745684100000,1799.34,1803.43,1797.34,1803.04,721.89986,2025-04-26 16:15:00
1745685000000,1803.03,1804.7,1795.71,1797.68,814.572823,2025-04-26 16:30:00
1745685900000,1797.79,1803.2,1797.31,1803.16,544.663177,2025-04-26 16:45:00
1745686800000,1803.19,1803.98,1799.3,1800.23,382.37388,2025-04-26 17:00:00
1745687700000,1800.23,1807.34,1800.1,1805.91,967.211225,2025-04-26 17:15:00
1745688600000,1805.71,1807.35,1803.33,1806.67,509.078697,2025-04-26 17:30:00
1745689500000,1806.67,1807.4,1803.42,1804.49,642.834939,2025-04-26 17:45:00
1745690400000,1804.49,1806.37,1800.91,1801.51,362.030992,2025-04-26 18:00:00
1745691300000,1801.51,1808.39,1800.96,1806.71,239.733554,2025-04-26 18:15:00
1745692200000,1806.7,1807.88,1804.66,1805.4,351.467208,2025-04-26 18:30:00
1745693100000,1805.41,1807.8,1802.26,1802.81,415.515224,2025-04-26 18:45:00
1745694000000,1802.8,1805.39,1800.84,1803.2,985.308212,2025-04-26 19:00:00
1745694900000,1803.21,1807.59,1802.6,1807.36,443.56831,2025-04-26 19:15:00
1745695800000,1807.36,1807.92,1804.67,1805.9,319.007271,2025-04-26 19:30:00
1745696700000,1805.9,1814.99,1805.41,1813.1,1856.821979,2025-04-26 19:45:00
1745697600000,1813.1,1818.71,1810.95,1811.99,1259.738649,2025-04-26 20:00:00
1745698500000,1811.99,1811.99,1807.51,1809.21,277.227153,2025-04-26 20:15:00
1745699400000,1809.2,1811.56,1808.37,1808.89,407.74882,2025-04-26 20:30:00
1745700300000,1808.9,1811.38,1805.51,1805.75,296.445603,2025-04-26 20:45:00
1745701200000,1805.92,1815.0,1805.81,1814.3,731.276813,2025-04-26 21:00:00
1745702100000,1814.19,1815.94,1809.61,1813.2,585.51495,2025-04-26 21:15:00
1745703000000,1813.2,1815.9,1811.87,1814.6,277.453223,2025-04-26 21:30:00
1745703900000,1814.65,1814.77,1810.21,1812.24,321.19764,2025-04-26 21:45:00
1745704800000,1812.25,1825.75,1812.25,1825.01,1177.246754,2025-04-26 22:00:00
1745705700000,1825.0,1831.35,1820.54,1822.0,1762.764893,2025-04-26 22:15:00
1745706600000,1822.01,1825.62,1819.33,1822.82,642.034807,2025-04-26 22:30:00
1745707500000,1822.8,1822.8,1814.79,1816.43,586.487656,2025-04-26 22:45:00
1745708400000,1816.45,1820.57,1815.27,1815.37,998.340046,2025-04-26 23:00:00
1745709300000,1815.37,1819.99,1814.0,1818.99,452.979155,2025-04-26 23:15:00
1745710200000,1818.95,1819.98,1816.2,1819.13,468.92272,2025-04-26 23:30:00
1745711100000,1819.04,1822.94,1818.31,1820.8,624.127704,2025-04-26 23:45:00
1745712000000,1820.8,1834.54,1820.01,1832.8,1840.262927,2025-04-27 00:00:00
1745712900000,1832.93,1849.5,1832.81,1846.05,6718.808325,2025-04-27 00:15:00
1745713800000,1846.07,1849.59,1839.17,1846.8,1121.362766,2025-04-27 00:30:00
1745714700000,1846.99,1848.17,1840.5,1842.1,1288.24361,2025-04-27 00:45:00
1745715600000,1842.1,1857.52,1839.35,1850.73,4638.997457,2025-04-27 01:00:00
1745716500000,1850.66,1853.88,1823.68,1829.01,8362.540292,2025-04-27 01:15:00
1745717400000,1829.19,1830.51,1806.1,1815.72,6280.445919,2025-04-27 01:30:00
1745718300000,1815.97,1816.7,1801.1,1804.39,3325.333793,2025-04-27 01:45:00
1745719200000,1804.61,1816.29,1801.0,1815.7,1808.747784,2025-04-27 02:00:00
1745720100000,1815.71,1818.28,1811.9,1816.05,913.946809,2025-04-27 02:15:00
1745721000000,1816.0,1816.39,1811.0,1811.92,806.83164,2025-04-27 02:30:00
1745721900000,1811.89,1813.59,1806.81,1813.0,718.145795,2025-04-27 02:45:00
1745722800000,1812.96,1817.76,1811.81,1812.49,1329.916244,2025-04-27 03:00:00
1745723700000,1812.48,1815.29,1807.38,1809.5,1257.220273,2025-04-27 03:15:00
1745724600000,1809.57,1813.33,1808.52,1810.51,889.605338,2025-04-27 03:30:00
1745725500000,1810.5,1811.85,1805.42,1809.72,990.4072,2025-04-27 03:45:00
1745726400000,1809.71,1811.77,1806.55,1811.0,572.705224,2025-04-27 04:00:00
1745727300000,1811.01,1811.34,1807.03,1807.9,488.770802,2025-04-27 04:15:00
1745728200000,1807.91,1808.2,1798.46,1802.06,1779.576972,2025-04-27 04:30:00
1745729100000,1802.18,1804.07,1797.0,1798.31,1697.0113,2025-04-27 04:45:00
1745730000000,1798.3,1807.25,1797.31,1803.24,1503.356595,2025-04-27 05:00:00
1745730900000,1803.2,1805.5,1790.2,1794.07,2412.833921,2025-04-27 05:15:00
1745731800000,1794.01,1797.1,1791.34,1796.11,1263.204185,2025-04-27 05:30:00
1745732700000,1796.11,1798.99,1795.21,1798.7,591.464419,2025-04-27 05:45:00
1745733600000,1798.7,1802.6,1798.01,1802.38,618.704347,2025-04-27 06:00:00
1745734500000,1802.4,1804.41,1799.74,1803.5,711.157748,2025-04-27 06:15:00
1745735400000,1803.49,1803.69,1800.45,1801.52,850.392167,2025-04-27 06:30:00
1745736300000,1801.52,1802.03,1797.61,1800.8,520.38982,2025-04-27 06:45:00
1745737200000,1800.87,1802.41,1797.2,1799.49,453.347716,2025-04-27 07:00:00
1745738100000,1799.48,1804.53,1799.31,1803.1,467.26396,2025-04-27 07:15:00
1745739000000,1803.09,1805.55,1801.96,1805.49,357.282047,2025-04-27 07:30:00
1745739900000,1805.48,1805.54,1803.0,1804.01,670.479504,2025-04-27 07:45:00
1745740800000,1804.0,1807.3,1801.67,1806.56,578.587529,2025-04-27 08:00:00
1745741700000,1806.57,1815.77,1805.8,1808.8,1692.191783,2025-04-27 08:15:00
1745742600000,1808.8,1812.6,1807.31,1812.35,1016.247,2025-04-27 08:30:00
1745743500000,1812.35,1814.1,1809.6,1810.21,692.286008,2025-04-27 08:45:00
1745744400000,1810.21,1811.35,1806.84,1807.1,472.886045,2025-04-27 09:00:00
1745745300000,1807.1,1810.29,1806.21,1806.31,405.113434,2025-04-27 09:15:00
1745746200000,1806.31,1812.97,1805.28,1812.75,406.511992,2025-04-27 09:30:00
1745747100000,1812.6,1812.97,1809.92,1810.7,554.52564,2025-04-27 09:45:00
1745748000000,1810.71,1813.18,1809.13,1811.83,739.205428,2025-04-27 10:00:00
1745748900000,1811.72,1812.81,1807.11,1807.3,385.392637,2025-04-27 10:15:00
1745749800000,1807.29,1810.72,1806.01,1810.51,250.97904,2025-04-27 10:30:00
1745750700000,1810.51,1811.68,1807.62,1809.39,710.750532,2025-04-27 10:45:00
1745751600000,1809.4,1809.8,1804.1,1805.55,498.006884,2025-04-27 11:00:00
1745752500000,1805.51,1807.73,1803.61,1806.39,362.610306,2025-04-27 11:15:00
1745753400000,1806.39,1810.2,1804.0,1806.74,480.430235,2025-04-27 11:30:00
1745754300000,1806.64,1809.71,1806.01,1806.02,287.07512,2025-04-27 11:45:00
1745755200000,1806.01,1807.49,1802.2,1802.42,1226.961878,2025-04-27 12:00:00
1745756100000,1802.42,1806.06,1800.0,1800.77,969.659466,2025-04-27 12:15:00
1745757000000,1800.8,1803.38,1796.1,1803.03,1380.100665,2025-04-27 12:30:00
1745757900000,1803.02,1807.58,1794.32,1796.26,1323.832516,2025-04-27 12:45:00
1745758800000,1796.27,1798.4,1781.1,1793.89,5027.288038,2025-04-27 13:00:00
1745759700000,1793.89,1796.28,1789.09,1792.5,1196.439732,2025-04-27 13:15:00
1745760600000,1792.51,1798.0,1792.1,1796.91,1152.235418,2025-04-27 13:30:00
1745761500000,1796.9,1800.48,1793.77,1798.0,703.994346,2025-04-27 13:45:00
1745762400000,1797.79,1799.2,1793.09,1793.19,1120.2475,2025-04-27 14:00:00
1745763300000,1793.2,1808.0,1793.2,1799.32,3487.313096,2025-04-27 14:15:00
1745764200000,1799.32,1802.18,1797.11,1799.8,650.228025,2025-04-27 14:30:00
1745765100000,1799.77,1801.08,1796.1,1796.52,872.017366,2025-04-27 14:45:00
1745766000000,1796.52,1797.86,1790.23,1793.32,1583.705463,2025-04-27 15:00:00
1745766900000,1793.31,1796.89,1790.66,1790.75,845.040411,2025-04-27 15:15:00
1745767800000,1790.7,1793.93,1789.13,1792.08,737.289281,2025-04-27 15:30:00
1745768700000,1792.08,1796.24,1791.65,1793.8,705.320426,2025-04-27 15:45:00
1745769600000,1793.81,1795.8,1791.21,1794.91,1212.340725,2025-04-27 16:00:00
1745770500000,1794.96,1795.29,1790.6,1792.23,857.791767,2025-04-27 16:15:00
1745771400000,1792.22,1796.99,1787.12,1796.9,920.923465,2025-04-27 16:30:00
1745772300000,1796.9,1798.55,1792.39,1795.47,806.561459,2025-04-27 16:45:00
1745773200000,1795.49,1800.69,1792.8,1799.44,886.702929,2025-04-27 17:00:00
1745774100000,1799.31,1802.0,1797.12,1797.35,941.916232,2025-04-27 17:15:00
1745775000000,1797.36,1798.59,1795.1,1798.27,442.139049,2025-04-27 17:30:00
1745775900000,1798.28,1800.48,1797.51,1798.11,639.788329,2025-04-27 17:45:00
1745776800000,1798.1,1800.72,1797.01,1800.49,569.310207,2025-04-27 18:00:00
1745777700000,1800.5,1804.97,1800.5,1801.78,907.537607,2025-04-27 18:15:00
1745778600000,1801.78,1808.39,1801.78,1805.6,780.154107,2025-04-27 18:30:00
1745779500000,1805.8,1807.09,1802.0,1803.35,1544.260362,2025-04-27 18:45:00
1745780400000,1803.37,1804.77,1802.43,1803.0,544.492871,2025-04-27 19:00:00
1745781300000,1802.99,1805.28,1800.64,1804.62,398.815915,2025-04-27 19:15:00
1745782200000,1804.61,1806.21,1802.73,1804.22,548.603622,2025-04-27 19:30:00
1745783100000,1804.21,1808.3,1804.21,1807.77,291.120891,2025-04-27 19:45:00
1745784000000,1807.77,1808.0,1801.2,1802.73,1032.311439,2025-04-27 20:00:00
1745784900000,1802.74,1804.84,1798.37,1799.28,782.163095,2025-04-27 20:15:00
1745785800000,1799.28,1802.48,1799.28,1800.84,421.177743,2025-04-27 20:30:00
1745786700000,1800.8,1804.97,1799.83,1802.28,323.248004,2025-04-27 20:45:00
1745787600000,1802.28,1802.51,1796.1,1797.39,537.384696,2025-04-27 21:00:00
1745788500000,1797.39,1803.96,1796.53,1803.95,274.603851,2025-04-27 21:15:00
1745789400000,1803.95,1806.9,1803.4,1806.48,366.33543,2025-04-27 21:30:00
1745790300000,1806.49,1807.4,1801.99,1802.92,410.095915,2025-04-27 21:45:00
1745791200000,1802.93,1803.19,1789.5,1790.25,2619.138772,2025-04-27 22:00:00
1745792100000,1790.26,1794.55,1788.3,1789.57,760.407494,2025-04-27 22:15:00
1745793000000,1789.57,1792.72,1784.49,1792.72,1048.326567,2025-04-27 22:30:00
1745793900000,1792.76,1795.05,1790.72,1794.64,757.075123,2025-04-27 22:45:00
1745794800000,1794.64,1794.64,1789.01,1789.76,462.556913,2025-04-27 23:00:00
1745795700000,1789.6,1793.7,1788.33,1792.44,757.859149,2025-04-27 23:15:00
1745796600000,1792.44,1796.41,1791.45,1792.0,333.755185,2025-04-27 23:30:00
1745797500000,1791.96,1794.57,1790.88,1791.26,244.287271,2025-04-27 23:45:00
1745798400000,1791.31,1794.0,1772.86,1782.09,9055.846624,2025-04-28 00:00:00
1745799300000,1782.08,1789.2,1768.03,1780.02,7473.649997,2025-04-28 00:15:00
1745800200000,1780.03,1785.2,1776.59,1778.01,1945.301434,2025-04-28 00:30:00
1745801100000,1778.01,1779.12,1772.01,1773.73,1111.976754,2025-04-28 00:45:00
1745802000000,1773.62,1778.56,1768.05,1775.87,2532.888505,2025-04-28 01:00:00
1745802900000,1775.87,1777.35,1765.13,1770.99,5880.001356,2025-04-28 01:15:00
1745803800000,1770.99,1772.36,1752.02,1758.2,16576.315914,2025-04-28 01:30:00
1745804700000,1758.2,1766.2,1757.81,1764.0,1702.356222,2025-04-28 01:45:00
1745805600000,1764.0,1771.66,1761.72,1766.84,3045.864775,2025-04-28 02:00:00
1745806500000,1766.85,1771.76,1765.58,1769.5,5129.929154,2025-04-28 02:15:00
1745807400000,1769.5,1773.46,1768.19,1771.2,4333.595164,2025-04-28 02:30:00
1745808300000,1771.2,1774.09,1770.41,1772.86,1216.676821,2025-04-28 02:45:00
1745809200000,1772.97,1774.39,1769.56,1771.78,1067.478692,2025-04-28 03:00:00
1745810100000,1771.78,1780.36,1771.51,1778.63,2386.271112,2025-04-28 03:15:00
1745811000000,1778.59,1786.93,1778.58,1782.28,1574.115582,2025-04-28 03:30:00
1745811900000,1782.27,1785.56,1781.26,1784.13,1578.033021,2025-04-28 03:45:00
1745812800000,1784.13,1788.55,1784.13,1787.81,1182.099851,2025-04-28 04:00:00
1745813700000,1787.81,1793.58,1786.06,1793.58,1706.731163,2025-04-28 04:15:00
1745814600000,1793.58,1794.16,1787.21,1788.79,1327.299294,2025-04-28 04:30:00
1745815500000,1788.8,1790.0,1785.73,1787.58,1614.458531,2025-04-28 04:45:00
1745816400000,1787.58,1792.12,1785.88,1790.22,1400.66046,2025-04-28 05:00:00
1745817300000,1790.3,1802.82,1789.21,1795.6,2413.372483,2025-04-28 05:15:00
1745818200000,1795.6,1798.57,1792.17,1794.67,1122.667265,2025-04-28 05:30:00
1745819100000,1794.69,1797.2,1792.5,1795.65,883.309829,2025-04-28 05:45:00
1745820000000,1795.66,1800.45,1795.57,1799.03,1410.357369,2025-04-28 06:00:00
1745820900000,1799.03,1802.64,1797.21,1798.04,1108.676527,2025-04-28 06:15:00
1745821800000,1798.0,1806.29,1798.0,1805.69,1796.483103,2025-04-28 06:30:00
1745822700000,1805.7,1806.2,1801.32,1804.79,948.636036,2025-04-28 06:45:00
1745823600000,1804.79,1807.04,1800.38,1800.88,1086.457343,2025-04-28 07:00:00
1745824500000,1800.88,1808.27,1800.88,1807.1,1003.534744,2025-04-28 07:15:00
1745825400000,1807.1,1812.47,1805.79,1807.21,1751.515361,2025-04-28 07:30:00
1745826300000,1807.21,1808.5,1803.95,1804.75,650.873938,2025-04-28 07:45:00
1745827200000,1804.75,1808.48,1801.5,1805.86,1388.693065,2025-04-28 08:00:00
1745828100000,1805.87,1808.7,1803.5,1807.4,901.349492,2025-04-28 08:15:00
1745829000000,1807.41,1810.58,1805.21,1808.72,1008.678485,2025-04-28 08:30:00
1745829900000,1808.72,1809.49,1805.61,1809.38,724.222089,2025-04-28 08:45:00
1745830800000,1809.38,1812.7,1806.07,1807.62,1400.881562,2025-04-28 09:00:00
1745831700000,1807.62,1815.85,1807.11,1810.74,2518.196362,2025-04-28 09:15:00
1745832600000,1810.75,1813.32,1808.45,1810.67,1250.012316,2025-04-28 09:30:00
1745833500000,1810.69,1811.01,1804.51,1805.64,1002.530399,2025-04-28 09:45:00
1745834400000,1805.64,1808.79,1797.65,1805.01,3003.418042,2025-04-28 10:00:00
1745835300000,1805.01,1806.09,1788.03,1795.97,11662.637894,2025-04-28 10:15:00
1745836200000,1795.96,1824.2,1795.6,1819.87,8737.454078,2025-04-28 10:30:00
1745837100000,1819.96,1823.79,1813.01,1815.18,3176.56749,2025-04-28 10:45:00
1745838000000,1815.19,1818.79,1810.3,1812.97,4643.033706,2025-04-28 11:00:00
1745838900000,1813.02,1821.0,1812.53,1820.76,2779.083759,2025-04-28 11:15:00
1745839800000,1820.73,1827.92,1818.2,1822.09,2799.2577,2025-04-28 11:30:00
1745840700000,1822.05,1824.28,1814.41,1816.19,3171.344602,2025-04-28 11:45:00
